,reviewText,Positive
1448,"social apps stay connected friend family . twitter take step letting & # 34 ; follow & # 34 ; favorite news , sport cultural blog . limited 140 character ...",1
1449,"difference app real site . tap tweet , read article , share article , return twitter app left . talking abt . ( shrug shoulder )",1
1450,app wanted . click birdy signed reading tweet easily post re-post .,1
1451,love social networking app easy work great kindle fire . everyday .,1
1452,"'m loving amazon appstore . twitter app run perfect samsung galaxy . love , user interface amazing . work !",1
1453,"n't twitter , probably n't . , party app , encourage give stock app . made improvement .",1
1454,"facebook app . app , read review decide download based review ..... & # 34 ; person & # 34 ; # downloadit",1
1455,tweet friend find update tna wwe tweet superstar,1
1456,deleted & uuml ; bersocial kindle fire .. easier .. & uuml ; .s . tiiiiny icon hard tap tablet . twitter app .. run account . big + ! !,1
1457,love app twitter kindle fire . great . recomendation . free ! ! !,1
1458,'s mobile friendly version twitter browser . 7 word required ... crap crap crap,1
1459,app kindle served . recent update thrown 'm 'll adjust change .,1
1460,enjoy app . twitter easy navigate.some time feed personal internet connection .,1
1461,guess twitter type person . gave follow simple show minute bombarded kind strange sick head individual . threatened felt sick stomach,0
1462,twitter kindle fire amazing . easy spend hour & # 34 ; tweeting & # 34 ;,1
1463,"update shop 's twitter account . 's laid , doubt twitter .",1
1464,"edited : 3/23/2014 : found fix ! ! ! kindle hdx easily handle full facebook twitter program . called mayday pal ( n't wonderful ? ? ) learned , plug address embedded",0
1465,"app kindle fire share quote kindle book twitter . work purpose , , app free ! highly recommended !",1
1466,love twitter sort instagram insta gram real instagram free,1
1467,"n't twitter . . , , n't site .",0
1468,"access twitter kindle , make easier logging computer time .",1
1469,love hit bluebird happiness action run . easier pc . great app !,1
1470,'s nice kindle . easy mobile version .,1
1471,app work amazingly ! ! load super fast alert follower message great app ; ),1
1472,love twitter app perfect setup . n't complaint . twitter popular .,1
1473,problem app . goodness check twitter billion time day . love access kindle fire .,1
1474,n't find * * * yourlooking child 's app interest piece * * * app,0
1475,issue . work nicely mimic mobile app iphones .,1
1476,love twitter . 's fun social medium enjoy keeping contact . problem app daily .,1
1477,"app direction page , 's fast reliable . website internet . p.s . 're interested twitter @ niallscupcake",1
1478,app fails .... update n't . n't waste time . time waste,0
1479,perfect app . love simple . navigate entire site ease .,1
1480,work twitter app issue rare app crash . highly recommend app .,1
1481,app update message boring . wait waiting happen suggest n't,0
1482,twitter ! love . issue app defiantly suggest .,1
1483,easy . fast load . touch peep world . enjoy update life .,1
1484,open & quot ; program unfortunately stopped working & quot ; uninstalling downloading play store . # garbage expected,0
1485,update favorite show love gossip tv show,1
1486,"love app . easy navigate compared website version . glad purchased app . make easier- tweeting , viewing trend , favorite , . made addicted twitter w",1
1487,"'s 's app kindle . 's , n't , , problem .",1
1488,loop friend news book show 'm watching .,1
1489,"great touch news , friend , follow friend , news link word post thought great app app . news event twitt twit thought someon",1
1490,love twitter app . nice touch family friends.also informed news 's world .,1
1491,"twitter device worked fine , n't kindle fire hd .",1
1492,twitter oz amazing totally book close short abounds stalked app follow peolple,1
1493,"logging time n't . incorrect password password 3 year . changed password , . finally made twitter crap . n't",0
1494,"found daughter twitter facebook decided account . 'm finding , information short time .",1
1495,love basically apple version easy learn twitter android,1
1496,"twitter app kindle . desktop . typing breeze kindle swipe . stable , pretty , easy , highly recommend app .",1
1497,"love twitter , installed device . time , wonderful app stay connected social medium .",1
1498,twitter connect interact instantly share interest . totally entertaining fav celebs !,1
1499,"n't interest twitter brother talked ! enjoy , thing b follow ! lot fun !",1
1500,brainer tweeter download app worth ! love,1
1501,"work kindle fire , stable , crashed , syncs perfectly activity twitter account , complaint . recommend",1
1502,"application help friend , family , stuff wide world",1
1503,social medium everglad thisand glad love,1
1504,"great app ! agree . kindle fire . accessible , easy . definitely worth , n't disappointed . happy app . worth downloading .",1
1505,love twitter app ! access account 'm quickly fails .,1
1506,app easy . make tweeting quicker convenient . interact easily .,1
1507,"'s twitter find device android powered device . absolutely love twitter , facebook . app ( : follow ; @ ymcmb_60",1
1508,'m tablet world trouble twitter . n't needed app downloaded app sign page 've problem .,1
1509,"twitter alot , alot game , playing , lost game time run , 's time shower , eat dinner , bed , start day , find lost game .",1
1510,"enjoy admire respect receiving update current event make regular medium outlet.this social medium forum loving , twitter tailored perso",1
1511,half feature twitter offer . uninstalling delete twitter account .,0
1512,day time twitter . touch everyone/ important life . stay in-touch,1
1513,consider twitter system enjoy enjoy time enjoy twitter love breathing,1
1514,"finallllllly version kindle fire . : ) app , show photo popping . decided official app .",1
1515,kindle . n't issue . recommend .,1
1516,"update , picture load . twitter app dolphin browser instead . n't update twitter app .",0
1517,"crash let post . n't believe , waste time .",0
1518,"twitter top social medium , love n't profile b.s . facebook asks real n't . facebook catfish making fake profile destroying 's life . twitter",1
1519,"work should.no complaint . ( change twitter setting , app setting ) computer phone : )",1
1520,wish remove twitter . n't signed 've constant stream web site . remove pop . coincident ? . iwont reccommend,0
1521,love app . easy help date celebrity . wish account . n't pf love .,1
1522,app read twitter 'm bed catch tweet bed . * addicted *,1
1523,"love bird , twitter easy . quick .",1
1524,"busy bee love tweet , . tweet . recommend app .",1
1525,love twitter love follow favorite star . especially dancing star cast general hospital day life,1
1526,feed ; refresher great show answer tweet timely . recommend,1
1527,. belong 21st century twitter .,1
1528,mix instantly . happening world finger tip . directly street . n't beat app . ! !,1
1529,work follow send thing great great,1
1530,twitter twitter apps tweetcaster lot id choose heartbeat .,1
1531,downloaded app kindle twitterverse . app easy . recommend .,1
1532,twitter app spend time twitter . n't computer time app .,1
1533,"'m huge twitter work great tablet add , n't complaint app",1
1534,"app great ! fast download , updated everyday . time flaw awesome app ! 's free ! buy today !",1
1535,"understand fuss , addicted . app loop . beat twitter minute news .",1
1536,"work kindle . great interface complaints.the text size , big small .",1
1537,twitter .. lookin different .. download tweetcaster acting ..,1
1538,full functionality kf browser . check twitter .,1
1539,love twitter . today 's world technology great app . started tweeting week ago downloaded app . 's pretty great . 's easy navigate beginner . definitely recommend 're,1
1540,"app kindle . follow lot , n't tweet . interesting different . work great kindle .",1
1541,"'m mobile kindle fire app twitter , cool ? tweet android kindle , n't mad .",1
1542,social networking site disappoint . 's twitter ; .,1
1543,"twitter follow news , social network filtered medium network .",1
